id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm533,Gone Tomorrow,MOVIE,"Five years after taking the fall for his younger brother, a tormented ex-con flees parole to find his kidnapped baby niece. One step ahead of the police, and one behind an unraveling criminal syndicate, he must once again sacrifice everything in the name of family.",2015,,90.0,"Crime, Drama, Mystery, Thriller",CA,,tt3899070,,,6.4893,4.917
tm534,Jupiter Ascending,MOVIE,"In a universe where human genetic material is the most precious commodity, an impoverished young Earth woman becomes the key to strategic maneuvers and internal strife within a powerful dynasty…",2015,,127.0,"Science Fiction, Fantasy, Action","US, AU",,tt1617661,,,6.4794,5.457
tm535,Fantastic Four,MOVIE,"Four young outsiders teleport to a dangerous universe, which alters their physical form in shocking ways. Their lives irrevocably upended, the team must learn to harness their daunting new abilities and work together to save Earth from a former friend turned enemy.",2015,,100.0,"Action, Adventure, Science Fiction","GB, DE, US",,tt1502712,,,7.1709,4.4
tm536,Pound of Flesh,MOVIE,"In China to donate his kidney to his dying niece, former black-ops agent Deacon awakes the day before the operation to find he is the latest victim of organ theft. Stitched up and pissed-off, Deacon descends from his opulent hotel in search of his stolen kidney and carves a blood-soaked path through the darkest corners of the city. The clock is ticking for his niece and with each step he loses blood.",2015,,104.0,Action,CA,,tt3488328,,,7.4206,5.704
tm537,The Leviathan,MOVIE,A short animated film produced as a proof-of-concept for a proposed live-action feature about 22nd century prisoners forced to perform the dangerous labor of harvesting exotic matter from the eggs of the largest species mankind has ever seen.,2015,,4.0,"Action, Science Fiction, Animation",IE,,tt8320548,,,6.867,7.9
tm538,Nightlife,MOVIE,"The lives of a wealthy married couple radically change in an instant. While the husband is in critical condition after an accident that occurred under strange circumstances, the wife tries to understand the situation and to salvage what she can… In this constricted, small-scale drama by a renowned Slovenian filmmaker, Pia Zemljič excels in the role of the resourceful wife.",2015,,85.0,"Mystery, Crime, Drama","SI, BA, MK",,tt5769238,,,6.2813,4.8
tm539,A Prince for Christmas,MOVIE,A prince from Europe meets a charming waitress when he travels to America during the Christmas holiday to escape an arranged marriage.,2015,,84.0,"Romance, TV Movie",US,,tt4648986,,,5.7513,5.9
tm540,"Love, Again",MOVIE,"A couple on the brink of divorce decides to keep their marital woes a secret as they help their daughter plan her wedding. As the two work together on the happy occasion, they soon discover that their own marriage might just be worth saving.",2015,,90.0,"Drama, Romance, TV Movie","CA, US",,tt4622202,,,6.4717,5.9
tm541,New Folder 2,MOVIE,"Ho-jae has the building, the house, the fancy car that his parents left to him to manage as they live abroad for business. Ho-Jae was born with a silver spoon in his mouth. Ho-jae who pretends to be a dutiful son in front of his parents. He enjoys casual sex with women. For Ho-jae who had been living a life all his friends were envious of, there is a sudden wrench in the works. Did he play his con too well? His mother asks his aunt to introduce him to some nice girls. A sexy aunt and a devious nephew... their dangerous cohabitation starts!",2015,,88.0,Drama,KR,,,,,6.6203,5.1
tm542,Mobile Suit Gundam: The Origin II - Artesia's Sorrow,MOVIE,"In the year UC 0071, three years after escaping the Zabi faction on an Ocean Cargo ship, Artesia and Casval are living happily in Andalusia, Spain, Earth under the identities of Sayla Mass and Éduoard Mass, respectively; masquerading as the children of Don Teabolo Mass, a long time friend of their father Zeon Zum Deikun.",2015,,58.0,"Animation, Action, Science Fiction",JP,,tt5377654,,,6.3433,7.276
tm543,Mi padrino es el diablo,MOVIE,Rodolfo Monreal is a desperate man who has fallen to the lowest point. In this situation he uses his last resort: selling his soul to the devil.,2015,,96.0,"Comedy, Drama, Fantasy","MX, US",,tt12170324,,,5.5792,2.333
tm544,Hedi Schneider Is Stuck,MOVIE,"A model family's happy life unexpectedly goes off the rails when the carefree Hedi, played by Laura Tonke, suddenly starts having panic attacks. First mental illness and then drug dependency – the happiness that these happy-go-lucky thirty-somethings once took for granted suddenly seems unattainable, and their world fragile and uncertain.",2015,,90.0,"Comedy, Drama","DE, NO",,tt3707396,,,6.0237,6.184
tm545,Female War: A Nasty Deal,MOVIE,Painter Ha-rim became blind due to an unfortunate accident. His wife Sun-yeong searches far and low for a cornea donor until she meets terminal cancer patient Dae-geun. These two make a startling and dangerous deal for Ha-rim's cornea.,2015,,110.0,"Drama, Romance",KR,,tt6892018,,,6.617,5.727
tm546,Young Mother: What's Wrong With My Age?,MOVIE,"Father, son and even grandson, are all mesmerized by this 29-year-old sexy mom.  Yong-tae is a dying cancer patient whose wife passed away. Seong-min is a nuisance of a son who is of no use. Yeong-chan is Yong-tae’s grandson who is addicted to porn.  A sexy mom comes into the lives of these three men one day. Jin-hee brings positive feelings into the house and prescribes her personal methods of treatment for the three men. Who will get it on with mom?",2015,,94.0,"Comedy, Romance",,,,,,6.6209,5.4
tm547,Daddy's Home,MOVIE,"The story of a mild-mannered radio executive who strives to become the best stepdad ever to his wife's two children, but complications ensue when their freewheeling, freeloading real father arrives, forcing stepdad to compete for the affection of the kids.",2015,,96.0,Comedy,US,,tt1528854,,,6.7776,6.294
tm548,Descendants,MOVIE,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",2015,,112.0,"Family, Adventure, Fantasy, TV Movie, Music",US,,tt3440298,,,6.3127,7.148
tm549,Los Angeles Film Noir,MOVIE,A documentary about film noir films made in Los Angeles.,2015,,52.0,Documentary,FR,,tt5365436,,,5.9895,6.5
tm550,Forsaken,MOVIE,"John Henry returns to his hometown in hopes of repairing his relationship with his estranged father, but a local gang is terrorizing the town. John Henry is the only one who can stop them, however he has abandoned both his gun and reputation as a fearless quick-draw killer.",2015,,90.0,"Western, Action, Drama","CA, US, GB",,tt2271563,,,6.3233,6.2
tm551,I Spit on Your Grave III: Vengeance Is Mine,MOVIE,"Jennifer Hills is still tormented by the brutal sexual assault she endured years ago. She’s changed identities and cities, reluctantly joining a support group where she begins to piece together a new life. But when her new friend’s murderer goes free and the tales of serial rapists haunt her, Jennifer will hunt down the men responsible and do what the system won’t – make them pay for their crimes in the most horrific ways imaginable. Only this time, no jury may be able to save her.",2015,,91.0,"Horror, Thriller",US,,tt4530884,,,6.8411,5.773
tm552,Little Paradise,MOVIE,"A former war vet, a misanthrope, and an illegal immigrant seek salvation in a pair of inexperienced drug dealers staked out at a run-down desert motel.",2015,,90.0,"Thriller, Comedy, Crime",US,,tt2734974,,,5.7971,5.4
tm553,Hotel Transylvania 2,MOVIE,"When the old-old-old-fashioned vampire Vlad arrives at the hotel for an impromptu family get-together, Hotel Transylvania is in for a collision of supernatural old-school and modern day cool.",2015,,89.0,"Animation, Comedy, Family, Fantasy",US,,tt2510894,,,6.0869,6.8
tm554,The Week,MOVIE,"Dick Romans is a washed up TV host whose wife walks out on him the day before their ten year anniversary celebration. Alone with his thoughts, his dog, and a ton of booze, Dick decides to go through with the week-long party... by himself. The seven event-filled days become Dick's reluctant vision quest, filled with odd characters, awkward romance, and some long-overdue self examination.",2015,,97.0,"Romance, Comedy, Drama",US,,tt3906192,,,6.6179,5.5
tm555,The Lotus Gun,MOVIE,"The year is 2077. Society has collapsed. There are no cities, no guns. Just wanderers trying to survive. Nora and Daphine live an idyllic life alone and in love, far away from the drug-fueled, misogynistic communes that have trapped so many others. But when a male stranger arrives, their utopian existence takes a dark turn. Directed by Amanda Milius.",2015,,25.0,"Western, Drama",US,,tt4538188,,,6.1218,0.0
tm556,Peggy Guggenheim: Art Addict,MOVIE,"Bouncing between Europe and the United States as often as she would between lovers, Peggy Guggenheim’s life was as swirling as the design of her uncle’s museum, and reads more like fiction than any reality imaginable. Peggy Guggenheim – Art Addict offers a rare look into Guggenheim’s world: blending the abstract, the colorful, the surreal and the salacious, to portray a life that was as complex and unpredictable as the artwork Peggy revered and the artists she pushed forward.",2015,,97.0,Documentary,"IT, US, GB",,tt3790720,,,5.3644,6.5
tm557,The Overnight,MOVIE,"Alex, Emily, and their son, RJ, are new to Los Angeles. A chance meeting at the park introduces them to the mysterious Kurt, Charlotte, and Max. A family “playdate” becomes increasingly interesting as the night goes on.",2015,,79.0,"Mystery, Comedy",US,,tt3844362,,,6.4329,5.961
tm558,Don't Let Them In,MOVIE,"Dan Metzger, a struggling author, consumed with the urban legend of the Black Eyed Kids, fears his obsession has led their evil to his door.",2015,,13.0,"Horror, Thriller",US,,tt4507554,,,5.5243,5.5
tm559,Batchellor’s Dog and Beach,MOVIE,Anaglyph 3D short film by Ken Jacobs.,2015,,1.0,,,,,,,5.5937,0.0
tm560,Swat: Unit 887,MOVIE,"A non-stop, race against time action packed thriller that follows an elite SWAT Team as they try to stop a domestic terrorist from killing innocent hostages and destroying the city of Los Angeles. With 24 hours left on the clock, the team must rely on their instincts and unique skill set to stop the attack and bring justice.",2015,,96.0,"Thriller, Action",US,,tt3515632,,,6.2432,4.5
tm561,Amore Mio,MOVIE,"The extramarital adventures of a female volleyball team coach, a best friend and a buddy who fall in love at the same woman a hopelessly mismatched relationship and a marriage of disaster entangled in the most unpredictable way.",2015,,107.0,Comedy,GR,,tt4526502,,,5.843,6.1
tm562,Owen: Hart of Gold,MOVIE,"The youngest of 12 from the famous Hart Wrestling Family, and one of the most likeable personalities in sports entertainment, Owen Hart was a champion who won the hearts of fans around the world. For the first time ever, hear from his brothers, sisters, friends, and colleagues as they fondly look back on the life and career of one of sports entertainment's greatest WWE Superstars.",2015,,67.0,Documentary,US,,tt4721204,,,6.1312,7.2
tm563,Survivor,MOVIE,"A Foreign Service Officer in London tries to prevent a terrorist attack set to hit New York, but is forced to go on the run when she is framed for crimes she did not commit.",2015,,96.0,"Action, Crime, Mystery, Thriller","GB, US",,tt3247714,,,6.4572,5.681
tm564,Senritsu Kaiki File Super Kowa Too! Fear Adventure: Kokkuri-san,MOVIE,"Based on the previous 'Final Chapter', world history has now been modified and reconstructed. Although Kudo was able to release himself from the curse caused by demon soldiers, he now has no money. Despite losing the memory of the previous world, Kudo, Ichikawa and Tashiro continue to work together in producing a horror documentary.",2015,,81.0,Horror,JP,,tt14765372,,,6.0311,5.7
tm565,Straight Outta Tompkins,MOVIE,"A forlorn teenager abandoned in New York City spirals out of control, from a troubled kid to an accidental addict, after he mistakes the welcoming embrace of a Lower East Side drug dealer for the love of family.",2015,,92.0,Drama,US,,tt2815720,,,5.5334,4.6
tm566,The Hunger Games: Mockingjay - Part 2,MOVIE,"As the war between the Capitol and the districts reaches its peak, Katniss Everdeen embarks on a perilous mission to liberate Panem and confront President Snow. Joined by a team of trusted allies, she navigates deadly traps, shifting loyalties, and the heavy cost of rebellion, determined to bring freedom to her people and end the Hunger Games once and for all.",2015,,137.0,"Action, Adventure, Science Fiction","DE, US",,tt1951266,,,6.3394,6.901
tm567,Haunted Mansion,MOVIE,"A group of high school students who are spending the night in a old mansion. When they learn that the house is haunted they set to look out for ghosts just for fun , but they find out soon enough that the urban legends are real.",2015,,110.0,"Thriller, Horror",PH,,tt3875444,,,6.156,3.5
tm568,Angels in the Snow,MOVIE,"In Angels in the Snow, the affluent, yet troubled Montgomery family hits the road for a special Christmas in the mountains.",2015,,90.0,"Drama, Family, TV Movie",US,,tt4480940,,,5.4301,6.569
tm569,A Day in the Life,MOVIE,"An unconventional day in Nicola’s life, which begins at the eye doctor’s and takes him around the city, his eye bandaged like a pirate’s. At home, the bakery or in his analyst’s office, the various stops on his wanderings are part of a much more complex journey however, a tightly-woven fabric in which there is the slightest of snags; a snag which stretches and unravels to finally take on a new shape. It is that awareness of being homosexual, and yet never having accepted it.",2015,,16.0,"Comedy, Romance",IT,,tt6260942,,,6.4796,0.0
tm570,The Search for Freedom,MOVIE,"THE SEARCH FOR FREEDOM is the story of a cultural revolution fueled by the human desire to live in the moment and do what makes you feel the most alive. We discover how an electrifying new world came about through pure energy and imagination and the infinite possibilities of self-expression available to anyone willing to drop in. This documentary, written and directed by Jon Long (IMAX® Extreme), is a visceral, visual experience told through the eyes some of the brightest pioneers, legends, visionaries and champions of surfing, snowboarding, skiing, skateboarding, mountain biking and more.",2015,,92.0,Documentary,CA,,tt4943594,,,6.7151,7.2
tm571,Attenborough's Paradise Birds,MOVIE,"David Attenborough tells the remarkable story of how these "" birds of paradise "" have captivated explorers , naturalists, artists, filmmakers and even royalty.",2015,,59.0,"Documentary, TV Movie",GB,,tt4417352,,,6.0407,8.1
tm572,Zootopia,MOVIE,"Determined to prove herself, Officer Judy Hopps, the first bunny on Zootopia's police force, jumps at the chance to crack her first case - even if it means partnering with scam-artist fox Nick Wilde to solve the mystery.",2016,,109.0,"Animation, Adventure, Family, Comedy",US,,tt2948356,,,39.9142,7.758
tm573,Your Name.,MOVIE,"High schoolers Mitsuha and Taki are complete strangers living separate lives. But one night, they suddenly switch places. Mitsuha wakes up in Taki’s body, and he in hers. This bizarre occurrence continues to happen randomly, and the two must adjust their lives around each other.",2016,,106.0,"Animation, Romance, Drama",JP,,tt5311514,,,20.3072,8.478
tm574,Me Before You,MOVIE,"Lou Clark, a directionless 26-year-old from the English countryside, takes a job at the local castle as a caregiver and companion to a wealthy young banker, Will Traynor. Wheelchair-bound from an accident two years prior, the once adventurous Will has all but given up — that is until Lou determines to show him that life is worth living.",2016,,110.0,"Drama, Romance",US,,tt2674426,,,18.987,7.923
tm575,10 Cloverfield Lane,MOVIE,"After a catastrophic car crash, a young woman wakes up in a survivalist's underground bunker, where he claims to have saved her from an apocalyptic attack that has left the outside world uninhabitable.",2016,,104.0,"Thriller, Science Fiction, Drama, Horror",US,,tt1179933,,,16.3233,6.996
tm576,Demolition,MOVIE,An emotionally desperate investment banker finds hope through a woman he meets.,2016,,101.0,"Comedy, Drama",US,,tt1172049,,,12.9227,6.838
tm577,Batman v Superman: Dawn of Justice,MOVIE,"Fearing the actions of a god-like Super Hero left unchecked, Gotham City’s own formidable, forceful vigilante takes on Metropolis’s most revered, modern-day savior, while the world wrestles with what sort of hero it really needs. And with Batman and Superman at war with one another, a new threat quickly arises, putting mankind in greater danger than it’s ever known before.",2016,,152.0,"Action, Adventure, Fantasy",US,,tt2975590,,,15.5082,5.988
tm578,The Handmaiden,MOVIE,"1930s Korea, in the period of Japanese occupation, a new girl, Sookee, is hired as a handmaiden to a Japanese heiress, Hideko, who lives a secluded life on a large countryside estate with her domineering Uncle Kouzuki. But the maid has a secret. She is a pickpocket recruited by a swindler posing as a Japanese Count to help him seduce the Lady to steal her fortune.",2016,,145.0,"Thriller, Drama, Romance",KR,,tt4016934,,,14.0828,8.191
tm579,Hacksaw Ridge,MOVIE,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",2016,,139.0,"Drama, History, War","AU, GB, US",,tt2119532,,,14.12,8.192
tm580,Captain America: Civil War,MOVIE,"Following the events of Age of Ultron, the collective governments of the world pass an act designed to regulate all superhuman activity. This polarizes opinion amongst the Avengers, causing two factions to side with Iron Man or Captain America, which causes an epic battle between former allies.",2016,,147.0,"Adventure, Action, Science Fiction",US,,tt3498820,,,13.3568,7.446
tm581,Train to Busan,MOVIE,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",2016,,118.0,"Horror, Thriller, Action, Adventure",KR,,tt5700672,,,12.9341,7.748
tm582,Deadpool,MOVIE,"The origin story of former Special Forces operative turned mercenary Wade Wilson, who, after being subjected to a rogue experiment that leaves him with accelerated healing powers, adopts the alter ego Deadpool. Armed with his new abilities and a dark, twisted sense of humor, Deadpool hunts down the man who nearly destroyed his life.",2016,,108.0,"Action, Adventure, Comedy",US,,tt1431045,,,12.4603,7.6
tm583,Now You See Me 2,MOVIE,"One year after outwitting the FBI and winning the public’s adulation with their mind-bending spectacles, the Four Horsemen resurface only to find themselves face to face with a new enemy who enlists them to pull off their most dangerous heist yet.",2016,,129.0,"Thriller, Crime","HK, US",,tt3110958,,,11.2129,6.83
tm584,Trolls,MOVIE,"After the monstrous Bergens invade Troll Village, Princess Poppy, the happiest Troll ever born, and overly-cautious, curmudgeonly outcast Branch set off on a journey to rescue her friends. Their mission is full of adventure and mishaps, as this mismatched duo try to tolerate each other long enough to get the job done.",2016,,92.0,"Family, Animation, Fantasy, Adventure, Comedy, Music",US,,tt1679335,,,11.4794,6.628
tm585,Boyka: Undisputed IV,MOVIE,"In the fourth installment of the fighting franchise, Boyka is shooting for the big leagues when an accidental death in the ring makes him question everything he stands for. When he finds out the wife of the man he accidentally killed is in trouble, Boyka offers to fight in a series of impossible battles to free her from a life of servitude.",2016,,87.0,"Action, Drama, Thriller","BG, US",,tt3344680,,,12.0221,7.181
tm586,La La Land,MOVIE,"Mia, an aspiring actress, serves lattes to movie stars in between auditions and Sebastian, a jazz musician, scrapes by playing cocktail party gigs in dingy bars, but as success mounts they are faced with decisions that begin to fray the fragile fabric of their love affair, and the dreams they worked so hard to maintain in each other threaten to rip them apart.",2016,,129.0,"Comedy, Drama, Romance",US,,tt3783958,,,11.2926,7.897
tm587,Allegiant,MOVIE,Beatrice Prior and Tobias Eaton venture into the world outside of the fence and are taken into protective custody by a mysterious agency known as the Bureau of Genetic Welfare.,2016,,120.0,"Adventure, Science Fiction, Action, Mystery",US,,tt3410834,,,10.1954,6.104
tm588,Arrival,MOVIE,"Taking place after alien crafts land around the world, an expert linguist is recruited by the military to determine whether they come in peace or are a threat.",2016,,116.0,"Drama, Science Fiction, Mystery",US,,tt2543164,,,11.7077,7.622
tm589,Doctor Strange,MOVIE,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",2016,,115.0,"Fantasy, Adventure, Action",US,,tt1211837,,,10.9704,7.417
tm590,RE:BORN,MOVIE,A former special forces operative struggling to contain the destructive impulses of his past goes on a rampage against a squad of ruthless assassins.,2016,,101.0,"Action, Crime",JP,,tt5678110,,,9.1006,7.112
tm591,X-Men: Apocalypse,MOVIE,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",2016,,144.0,"Action, Adventure, Science Fiction, Fantasy",US,,tt3385516,,,8.8875,6.5
tm592,Such Is Life in the Tropics,MOVIE,Two families dispute a land with a land dealer.,2016,,100.0,Thriller,"EC, DE, MX",,tt3184616,,,7.9227,6.692
tm593,Red Christmas,MOVIE,A mother must protect her family on Christmas Day from a demented stranger who is hell bent on tearing them apart.,2016,,82.0,"Horror, Thriller",AU,,tt5120400,,,8.8671,4.2
tm594,Fantastic Beasts and Where to Find Them,MOVIE,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",2016,,133.0,"Fantasy, Adventure","GB, US",,tt3183660,,,9.5966,7.31
tm595,"Liza, Liza, Skies Are Grey",MOVIE,A teenage girl and her boyfriend set off on an eventful road trip up the coast of California hoping to figure out the meaning of love and life.,2016,,86.0,"Drama, Romance",US,,tt3766340,,,8.3426,5.0
tm596,39 Days,MOVIE,"The suspense unfolds around the humiliating ordeal of three confined individuals. Two female nurses and a hospital director are abducted by Jimbo, a deranged rapist known as the ""Private Police."" Driven by a twisted sense of justice, Jimbo attempts to judge their crimes for their alleged involvement in a medical malpractice cover-up.",2016,,108.0,Horror,JP,,tt28423435,,,6.6311,4.0
tm597,Young Mother: The Original,MOVIE,"I had a dream...sleeping with you and Hwa-yeong.  Jin-goo and Joo-hee were happy until one day their daughter Hwa-yeong, who had eloped with another man, came home. Hwa-yeong and Jin-goo were a couple at school and she had gotten pregnant. So things took place quickly and they got to live with Hwa-yeong's mother Joo-hee. However, when Hwa-yeong found out she wasn't pregnant, hit it off with another man and left the house. Jin-goo and Joo-hee had fallen in love while she was gone. Hwa-yeong had broken up with her other man and came home. However, she finds it weird that Jin-goo is still at her mother's house. Jin-goo and Joo-hee put out all sorts of lies to hide the truth from Hwa-yeong.",2016,,85.0,"Drama, Romance",KR,,,,,7.7215,6.0
tm598,Jack Reacher: Never Go Back,MOVIE,"Years after resigning command of an elite military police unit, the nomadic, righter-of-wrongs Reacher is drawn back into the life he left behind when his friend and successor, Major Susan Turner is framed for espionage. Reacher will stop at nothing to prove her innocence and to expose the real perpetrators behind the killings of his former soldiers.",2016,,118.0,"Action, Thriller, Drama, Crime","CN, US",,tt3393786,,,7.9157,6.001
tm599,13 Hours: The Secret Soldiers of Benghazi,MOVIE,An American Ambassador is killed during an attack at a U.S. compound in Libya as a security team struggles to make sense out of the chaos.,2016,,144.0,"War, Action, History, Drama, Thriller",US,,tt4172430,,,8.2926,7.272
tm600,Sing,MOVIE,A koala named Buster recruits his best friend to help him drum up business for his theater by hosting a singing competition.,2016,,108.0,"Family, Comedy, Music, Animation",US,,tt3470600,,,7.3352,7.12
tm601,Deadly Pickup,MOVIE,"Breezy isn't your ordinary hitch-hiker: she's sexy, fun... and a cold-blooded killer. As deadly as a viper, Breezy murders her victims with a poisonous ring. As she preys on highway pickups, Breezy moves from town to town, finally settling briefly as a boarder in the house of a young couple who have no idea what kind of sexual wolf they've just let in the door.",2016,,81.0,Thriller,US,,tt5752356,,,7.0477,5.5
tm602,Miss Peregrine's Home for Peculiar Children,MOVIE,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,2016,,127.0,"Fantasy, Adventure, Drama, Family","US, GB, BE, CA",,tt1935859,,,7.6836,6.84
tm603,Dangal,MOVIE,"Dangal is an extraordinary true story based on the life of Mahavir Singh and his two daughters, Geeta and Babita Phogat. The film traces the inspirational journey of a father who trains his daughters to become world class wrestlers.",2016,,161.0,"Drama, Family, Comedy",IN,,tt5074352,,,7.7769,7.887
tm604,The Accountant,MOVIE,"As a math savant uncooks the books for a new client, the Treasury Department closes in on his activities and the body count starts to rise.",2016,,128.0,"Crime, Thriller, Drama",US,,tt2140479,,,7.499,7.131
tm605,Wet Woman in the Wind,MOVIE,"Dissipated Tokyo playwright, Kosuke has retreated to the countryside after deciding that he's done with women, but the indefatigable cat-in-heat Shiori has other ideas, clinging to Kosuke like his shadow.",2016,,77.0,"Drama, Romance",JP,,tt5883008,,,7.1951,5.7
tm606,Hidden Figures,MOVIE,"The untold story of Katherine G. Johnson, Dorothy Vaughan and Mary Jackson – brilliant African-American women working at NASA and serving as the brains behind one of the greatest operations in history – the launch of astronaut John Glenn into orbit. The visionary trio crossed all gender and race lines to inspire generations to dream big.",2016,,127.0,"Drama, History",US,,tt4846340,,,7.445,8.049
tm607,Best. Partee. Ever.,MOVIE,"Mikey, a young, discreet, gay man from the affluent class, spends five years in a city jail while hearing his case for drug pushing. Inside prison, Mikey holds back to adapt to the culture and stratification among inmates. Eventually, Mikey becomes a ‘Mayor’ (ring leader) to a group of gay inmates called “Gang-da”. Together, they thrive to survive the dangers of several gang riots, the mundane, and the decay of human dignity.",2016,,120.0,Drama,PH,,tt6166804,,,6.5749,2.333
tm608,The Wrong Car,MOVIE,A woman who was raped by a NetCar driver takes a job with the company to exact her revenge on her attacker after she becomes frustrated with the slow pace of the criminal Justice system.,2016,,84.0,"Thriller, TV Movie, Drama",US,,tt4770142,,,6.641,5.7
tm609,Death by Death,MOVIE,A man's hypochondriacal relationship with his mother.,2016,,90.0,"Comedy, Drama","BE, FR",,tt3407236,,,7.0049,4.9
tm610,Pumpkin Pie Wars,MOVIE,"Competing bakery owners, Faye McKenzie and Lydia Harper have been feuding for years with the  Lake Shore County Harvest Festival’s annual pumpkin pie bake-off at the center of it all. The winner not only gets bragging rights and a trophy, but a substantial boost to her business, as well. This year, however, the women are passing the torch to their respective children, Casey and Sam, and when romantic sparks fly between them, this bake-off promises to be one to remember.",2016,,83.0,"Romance, TV Movie",US,,tt6076802,,,6.5005,6.1
tm611,Star Trek Beyond,MOVIE,"The USS Enterprise crew explores the furthest reaches of uncharted space, where they encounter a mysterious new enemy who puts them and everything the Federation stands for to the test.",2016,,122.0,"Action, Adventure, Science Fiction",US,,tt2660888,,,6.9739,6.782
tm612,The Night Before Enlisting,MOVIE,"Three nights before enlisting, Seung-wook decides to leave his mark since he can't avoid the military so he flirts with everyone. However, his school senior So-yoon nor his blind date Il-hong will fall for him. The night before he leaves for the army, Seung-wook decides he's going to see some action with the two girls. The project of 'leaving a mark' starts now.",2016,,90.0,Romance,KR,,,,,6.5413,6.0
tm613,Väter und Söhne,MOVIE,,2016,,0.0,TV Movie,,,,,,6.1574,0.0
tm614,4 Days,MOVIE,"College friends Derek and Mark slowly realize they mean more to each other than either had initially imagined. In the days leading up to Valentine's Day, their friendship blossoms into something much more enduring as time goes on - which challenges both to question who they thought they were and who they truly want to be.",2016,,76.0,Drama,PH,,tt5964412,,,5.9242,6.1
tm615,ABCs of Death 2 1/2,MOVIE,"An anthology of 26 fan entries submitted for inclusion in ABCs of Death 2, each offering various takes on the letter ""M"".",2016,,85.0,"Horror, Thriller, Comedy, Fantasy, Science Fiction",US,,tt5647758,,,7.9613,4.648
tm616,The Angry Birds Movie,MOVIE,"An island populated entirely by happy, flightless birds or almost entirely. In this paradise, Red, a bird with a temper problem, speedy Chuck, and the volatile Bomb have always been outsiders. But when the island is visited by mysterious green piggies, it’s up to these unlikely outcasts to figure out what the pigs are up to.",2016,,97.0,"Animation, Adventure, Comedy, Family","FI, US",,tt1985949,,,6.7949,6.249
tm617,The Magnificent Seven,MOVIE,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",2016,,132.0,"Adventure, Action, Western",US,,tt2404435,,,7.5298,6.474
tm618,Evolution,MOVIE,11-year-old Nicolas lives with his mother in a seaside housing estate. The only place that ever sees any activity is the hospital. It is there that all the boys from the village are forced to undergo strange medical trials that attempt to disrupt the phases of evolution.,2016,,82.0,"Mystery, Drama, Horror","BE, FR, ES",,tt4291590,,,7.0233,5.952
tm619,The Witch,MOVIE,"In 1630, a farmer relocates his family to a remote plot of land on the edge of a forest where strange, unsettling things happen. With suspicion and paranoia mounting, each family member's faith, loyalty and love are tested in shocking ways.",2016,,92.0,"Horror, Fantasy, Drama","BR, CA, GB, US",,tt4263482,,,6.7671,7.0
tm620,Much Ado About Nothing,MOVIE,"After a night of partying, Vicente is involved in a hit-and-run that kills a man. Vicente claims his innocence, but he was drunk and high. A tangled web of lies buries the truth, making a social scandal disappear — exonerating the real culprit, the son of a powerful politician.",2016,,94.0,Drama,"FR, CL, US",,tt4650738,,,5.6904,5.929
tm621,I Married a Dumbass,MOVIE,"Florencia, a rising actress, ends up falling in love with her co-star, a famous film star. When they decide to marry, Florencia becomes aware that in reality she fell in love with the character and that her husband is indeed a real idiot.",2016,,110.0,"Comedy, Romance",AR,,tt5465868,,,5.7526,5.2
tm622,LEGO Friends: Girlz 4 Life,MOVIE,"LEGO Friends' First Movie Ever! The girls' friendships are tested when mega-popstar Livi comes to Heartlake City. When our friends' hit song ""Girlz"" is stolen by Livi's manager, it's time for a cunning plan. As the girls try to tell Livi the truth about her latest hit single, they all learn that fame isn't everything and sometimes friendship is the most precious thing in the world. Join Olivia, Stephanie, Emma, Mia and Andrea as they learn one of life's most important lessons while having fun along the way.",2016,,72.0,"Family, Animation",US,,tt5424368,,,5.8295,5.2
